"timestamp","inputBitrate","demuxBitrate","demuxCorrupted","demuxDiscontinuity","sendBitrate","framesDisplayed","playedAudioBuffers","decodedVideo","decodedAudio","framesDisplayedAux","playedAudioBuffersAux","decodedVideoAux","decodedAudioAux","framesDisplayedCalc","playedAudioBuffersCalc","decodedVideoCalc","decodedAudioCalc"
1541096851,0,0,0,0,0,965,4177,800,8374,965,4129,800,8278,0,48,0,96
1541096852,0,0,0,0,0,965,4213,800,8446,965,4177,800,8374,0,36,0,72
1541096853,0,0,0,0,0,965,4261,800,8542,965,4213,800,8446,0,48,0,96
1541096854,0,0,0,0,0,965,4303,800,8629,965,4261,800,8542,0,42,0,87
1541096855,0,0,0,0,0,965,4303,800,8629,965,4303,800,8629,0,0,0,0
1541096856,0,0,0,0,0,965,4328,800,8679,965,4303,800,8629,0,25,0,50
1541096857,0,0,0,0,0,965,4364,800,8751,965,4328,800,8679,0,36,0,72
1541096858,0,0,0,0,0,965,4410,800,8846,965,4364,800,8751,0,46,0,95
1541096859,0,0,0,0,0,965,4410,800,8846,965,4410,800,8846,0,0,0,0
1541096860,0,0,0,0,0,965,4431,800,8888,965,4410,800,8846,0,21,0,42
1541096861,0,0,0,0,0,965,4479,800,8984,965,4431,800,8888,0,48,0,96
1541096862,0,0,0,0,0,965,4515,800,9056,965,4479,800,8984,0,36,0,72
1541096863,0,0,0,0,0,965,4563,800,9152,965,4515,800,9056,0,48,0,96
1541096864,0,0,0,0,0,965,4599,800,9224,965,4563,800,9152,0,36,0,72
1541096865,0,0,0,0,0,965,4647,800,9320,965,4599,800,9224,0,48,0,96
1541096866,0,0,0,0,0,965,4695,800,9416,965,4647,800,9320,0,48,0,96
1541096867,0,0,0,0,0,965,4731,800,9488,965,4695,800,9416,0,36,0,72
1541096868,0,0,0,0,0,965,4781,800,9588,965,4731,800,9488,0,50,0,100
1541096869,0,0,0,0,0,965,4817,800,9660,965,4781,800,9588,0,36,0,72
1541096870,0,0,0,0,0,965,4865,800,9756,965,4817,800,9660,0,48,0,96
1541096871,0,0,0,0,0,965,4901,800,9828,965,4865,800,9756,0,36,0,72
1541096872,0,0,0,0,0,965,4949,800,9924,965,4901,800,9828,0,48,0,96
1541096873,0,0,0,0,0,965,4997,800,10020,965,4949,800,9924,0,48,0,96
1541096874,0,0,0,0,0,965,5033,800,10094,965,4997,800,10020,0,36,0,74
1541096875,0,0,0,0,0,965,5033,800,10095,965,5033,800,10094,0,0,0,1
1541096876,0,0,0,0,0,965,5052,800,10133,965,5033,800,10095,0,19,0,38
1541096877,0,0,0,0,0,965,5100,800,10229,965,5052,800,10133,0,48,0,96
1541096878,0,0,0,0,0,965,5148,800,10325,965,5100,800,10229,0,48,0,96
1541096879,0,0,0,0,0,965,5184,800,10397,965,5148,800,10325,0,36,0,72
1541096880,0,0,0,0,0,965,5232,800,10493,965,5184,800,10397,0,48,0,96
1541096881,0,0,0,0,0,965,5268,800,10565,965,5232,800,10493,0,36,0,72
1541096882,0,0,0,0,0,965,5316,800,10661,965,5268,800,10565,0,48,0,96
1541096883,0,0,0,0,0,965,5364,800,10757,965,5316,800,10661,0,48,0,96
1541096884,0,0,0,0,0,965,5400,800,10829,965,5364,800,10757,0,36,0,72
1541096885,0,0,0,0,0,965,5448,800,10925,965,5400,800,10829,0,48,0,96
1541096886,0,0,0,0,0,965,5484,800,10999,965,5448,800,10925,0,36,0,74
1541096887,0,0,0,0,0,965,5484,800,11000,965,5484,800,10999,0,0,0,1
1541096888,0,0,0,0,0,965,5503,800,11038,965,5484,800,11000,0,19,0,38
1541096889,0,0,0,0,0,965,5551,800,11134,965,5503,800,11038,0,48,0,96
1541096890,0,0,0,0,0,965,5591,800,11217,965,5551,800,11134,0,40,0,83
1541096891,0,0,0,0,0,965,5591,800,11217,965,5591,800,11217,0,0,0,0
1541096892,0,0,0,0,0,965,5618,800,11271,965,5591,800,11217,0,27,0,54
1541096893,0,0,0,0,0,965,5654,800,11343,965,5618,800,11271,0,36,0,72
1541096894,0,0,0,0,0,965,5702,800,11439,965,5654,800,11343,0,48,0,96
1541096895,0,0,0,0,0,965,5750,800,11535,965,5702,800,11439,0,48,0,96
1541096896,0,0,0,0,0,965,5786,800,11607,965,5750,800,11535,0,36,0,72
1541096897,0,0,0,0,0,965,5834,800,11703,965,5786,800,11607,0,48,0,96
1541096898,0,0,0,0,0,965,5870,800,11775,965,5834,800,11703,0,36,0,72
1541096899,0,0,0,0,0,965,5918,800,11871,965,5870,800,11775,0,48,0,96
1541096916,0,0,0,0,0,965,5964,800,11965,965,5918,800,11871,0,46,0,94
